sno,Rooms,Bathrooms,Area,Converted_Area,Dogs_allowed,Cats_allowed
583,4,3.0,0,0.0,not allowed,not allowed
584,1,1.0,675sf,675.0,not allowed,not allowed
586,2,1.0,1100sf,1100.0,allowed,allowed
587,1,1.0,0,0.0,allowed,allowed
588,3,2.0,1500sf,1500.0,not allowed,not allowed
589,3,2.0,1400sf,1400.0,allowed,allowed
590,3,1.0,0,0.0,not allowed,not allowed
591,3,1.0,0,0.0,not allowed,not allowed
592,1,1.0,0,0.0,allowed,allowed
593,3,1.0,0,0.0,not allowed,not allowed
594,1,1.0,1250sf,1250.0,not allowed,not allowed
596,1,1.0,0,0.0,not allowed,not allowed
597,8,2.0,2800sf,2800.0,not allowed,not allowed
598,3,3.0,3300sf,3300.0,not allowed,not allowed
599,1,1.0,517sf,517.0,not allowed,not allowed
600,3,1.0,1500sf,1500.0,not allowed,not allowed
601,4,1.0,1500sf,1500.0,not allowed,not allowed
602,1,1.0,0,0.0,not allowed,not allowed
603,5,2.0,0,0.0,not allowed,not allowed
604,2,1.0,0,0.0,allowed,allowed
605,2,1.0,0,0.0,not allowed,not allowed
606,4,2.0,0,0.0,allowed,allowed
607,3,1.0,1200sf,1200.0,not allowed,not allowed
608,3,1.0,0,0.0,not allowed,not allowed
610,6,2.0,0,0.0,allowed,allowed
611,1,1.0,0,0.0,not allowed,not allowed
612,2,2.0,0,0.0,not allowed,not allowed
613,1,1.0,333sf,333.0,not allowed,not allowed
614,3,1.0,1300sf,1300.0,not allowed,not allowed
615,3,1.0,1500sf,1500.0,not allowed,not allowed
616,4,2.0,1600sf,1600.0,allowed,allowed
617,2,1.0,0,0.0,allowed,allowed
618,3,1.0,1450sf,1450.0,allowed,allowed
620,3,1.0,0,0.0,not allowed,not allowed
621,4,4.0,1332sf,1332.0,not allowed,not allowed
622,4,3.0,0,0.0,not allowed,not allowed
623,1,1.0,0,0.0,allowed,allowed
624,2,2.0,0,0.0,not allowed,not allowed
625,4,2.0,1401sf,1401.0,allowed,allowed
626,2,2.0,1401sf,1401.0,allowed,allowed
627,3,2.0,1577sf,1577.0,not allowed,not allowed
628,3,2.0,1609sf,1609.0,not allowed,not allowed
629,3,2.0,1545sf,1545.0,not allowed,not allowed
630,2,1.5,1176sf,1176.0,allowed,allowed
631,1,1.0,761sf,761.0,allowed,allowed
632,3,3.5,1986sf,1986.0,not allowed,not allowed
634,3,2.0,1892sf,1892.0,allowed,allowed
635,1,1.0,554sf,554.0,not allowed,not allowed
636,2,1.0,805sf,805.0,not allowed,not allowed
639,3,2.0,1085sf,1085.0,not allowed,not allowed
640,3,1.5,1460sf,1460.0,not allowed,not allowed
641,2,2.5,1563sf,1563.0,not allowed,not allowed
642,3,2.0,1373sf,1373.0,not allowed,not allowed
644,3,2.5,1978sf,1978.0,not allowed,not allowed
645,3,2.0,1688sf,1688.0,not allowed,not allowed
646,1,1.0,689sf,689.0,not allowed,not allowed
647,1,1.0,742sf,742.0,allowed,allowed
648,2,1.0,888sf,888.0,not allowed,not allowed
649,5,4.0,4200sf,4200.0,allowed,allowed
650,3,2.5,2130sf,2130.0,not allowed,not allowed
651,4,4.5,5513sf,5513.0,not allowed,not allowed
652,2,2.0,1346sf,1346.0,not allowed,not allowed
653,1,1.5,1076sf,1076.0,not allowed,not allowed
654,3,2.0,1494sf,1494.0,not allowed,not allowed
655,3,2.0,1900sf,1900.0,not allowed,not allowed
656,3,2.0,2072sf,2072.0,not allowed,not allowed
658,4,3.5,2359sf,2359.0,not allowed,not allowed
659,2,2.0,1052sf,1052.0,not allowed,not allowed
660,5,4.0,3356sf,3356.0,not allowed,not allowed
661,3,3.0,0,0.0,allowed,allowed
662,3,2.0,1792sf,1792.0,allowed,allowed
663,1,1.0,700sf,700.0,not allowed,not allowed
664,3,2.0,1208sf,1208.0,not allowed,not allowed
665,2,2.0,1026sf,1026.0,not allowed,not allowed
666,3,3.0,2465sf,2465.0,not allowed,not allowed
668,2,1.5,1089sf,1089.0,not allowed,not allowed
669,3,2.0,1788sf,1788.0,not allowed,not allowed
670,2,2.5,2042sf,2042.0,not allowed,not allowed
671,2,2.0,1350sf,1350.0,not allowed,not allowed
672,3,2.0,2020sf,2020.0,not allowed,not allowed
673,2,3.0,1749sf,1749.0,allowed,allowed
674,2,2.5,1128sf,1128.0,not allowed,not allowed
675,1,1.0,1sf,1.0,allowed,allowed
676,3,2.5,2093sf,2093.0,not allowed,not allowed
677,1,1.5,719sf,719.0,not allowed,not allowed
678,3,2.0,1266sf,1266.0,not allowed,not allowed
679,3,2.0,1298sf,1298.0,not allowed,not allowed
680,5,5.0,0,0.0,not allowed,not allowed
682,3,2.0,1658sf,1658.0,not allowed,not allowed
683,2,2.0,985sf,985.0,not allowed,not allowed
684,2,2.0,1240sf,1240.0,not allowed,not allowed
685,3,1.5,1031sf,1031.0,not allowed,not allowed
686,4,2.0,1638sf,1638.0,not allowed,not allowed
687,3,1.0,1438sf,1438.0,not allowed,not allowed
688,3,2.0,1585sf,1585.0,not allowed,not allowed
689,4,3.0,2582sf,2582.0,not allowed,not allowed
690,6,3.5,3928sf,3928.0,not allowed,not allowed
692,1,2.0,0,0.0,not allowed,not allowed
693,3,2.5,2415sf,2415.0,not allowed,not allowed
694,1,1.0,598sf,598.0,not allowed,not allowed
695,6,3.0,3164sf,3164.0,allowed,allowed
696,4,3.0,2842sf,2842.0,not allowed,not allowed
697,4,3.5,2968sf,2968.0,not allowed,not allowed
698,1,1.0,1sf,1.0,allowed,allowed
699,2,2.0,1093sf,1093.0,not allowed,not allowed
700,5,2.5,2337sf,2337.0,allowed,allowed
701,1,1.0,0,0.0,not allowed,not allowed
702,1,1.0,0,0.0,not allowed,not allowed
703,1,1.0,795sf,795.0,allowed,allowed
704,3,3.5,2781sf,2781.0,not allowed,not allowed
706,4,2.5,2363sf,2363.0,not allowed,not allowed
707,3,3.5,1981sf,1981.0,not allowed,not allowed
708,1,1.0,420sf,420.0,not allowed,not allowed
709,4,3.5,3650sf,3650.0,not allowed,not allowed
710,4,3.0,2998sf,2998.0,allowed,allowed
711,4,4.5,3606sf,3606.0,not allowed,not allowed
712,4,3.0,0,0.0,not allowed,not allowed
713,2,2.0,995sf,995.0,not allowed,not allowed
714,3,3.0,2194sf,2194.0,not allowed,not allowed
716,5,5.5,6100sf,6100.0,not allowed,not allowed
717,2,2.0,1087sf,1087.0,not allowed,not allowed
718,1,1.0,170sf,170.0,not allowed,not allowed
719,4,5.0,3402sf,3402.0,not allowed,not allowed
720,3,2.0,1648sf,1648.0,not allowed,not allowed
721,4,3.0,2444sf,2444.0,not allowed,not allowed
722,5,3.0,2500sf,2500.0,not allowed,not allowed
723,5,4.5,4763sf,4763.0,not allowed,not allowed
724,2,2.5,1604sf,1604.0,not allowed,not allowed
725,3,2.0,0,0.0,allowed,allowed
726,3,2.0,1802sf,1802.0,not allowed,not allowed
727,1,1.0,721sf,721.0,not allowed,not allowed
728,1,1.0,0,0.0,not allowed,not allowed
730,4,4.5,7064sf,7064.0,not allowed,not allowed
731,5,2.0,1480sf,1480.0,not allowed,not allowed
732,3,1.5,1236sf,1236.0,not allowed,not allowed
733,1,1.0,655sf,655.0,not allowed,not allowed
734,4,3.0,2694sf,2694.0,not allowed,not allowed
735,4,2.0,2146sf,2146.0,not allowed,not allowed
736,5,4.0,3657sf,3657.0,not allowed,not allowed
737,1,1.0,864sf,864.0,not allowed,not allowed
738,1,1.0,0,0.0,not allowed,not allowed
740,2,2.0,1281sf,1281.0,allowed,allowed
741,1,1.5,955sf,955.0,not allowed,not allowed
742,3,2.0,1339sf,1339.0,not allowed,not allowed
743,3,2.0,1707sf,1707.0,not allowed,not allowed
744,4,2.0,1745sf,1745.0,allowed,allowed
745,1,1.0,0,0.0,not allowed,not allowed
746,3,2.5,1819sf,1819.0,not allowed,not allowed
747,2,2.5,3370sf,3370.0,not allowed,not allowed
748,3,4.0,0,0.0,not allowed,not allowed
749,1,1.0,0,0.0,not allowed,not allowed
750,3,2.5,2142sf,2142.0,not allowed,not allowed
751,2,3.0,1668sf,1668.0,not allowed,not allowed
752,3,1.0,965sf,965.0,allowed,allowed
754,3,1.5,1100sf,1100.0,not allowed,not allowed
755,5,1.0,2552sf,2552.0,allowed,allowed
756,3,3.0,1656sf,1656.0,not allowed,not allowed
757,2,1.0,1sf,1.0,not allowed,not allowed
758,1,1.0,730sf,730.0,not allowed,not allowed
759,5,2.5,3020sf,3020.0,not allowed,not allowed
760,4,2.0,1700sf,1700.0,allowed,allowed
761,5,3.0,2609sf,2609.0,not allowed,not allowed
762,3,2.0,1327sf,1327.0,not allowed,not allowed
764,1,1.0,382sf,382.0,not allowed,not allowed
765,3,2.0,1502sf,1502.0,not allowed,not allowed
766,4,3.5,3638sf,3638.0,not allowed,not allowed
767,3,2.5,1829sf,1829.0,not allowed,not allowed
768,3,2.0,2080sf,2080.0,not allowed,not allowed
769,4,3.0,0,0.0,allowed,allowed
770,1,1.0,780sf,780.0,allowed,allowed
771,2,2.0,1033sf,1033.0,not allowed,not allowed
772,2,2.0,1312sf,1312.0,not allowed,not allowed
773,3,3.0,0,0.0,allowed,allowed
774,3,2.0,1500sf,1500.0,allowed,allowed
775,1,1.0,0,0.0,not allowed,not allowed
776,2,4.0,2442sf,2442.0,not allowed,not allowed
778,3,2.0,1781sf,1781.0,not allowed,not allowed
779,2,2.0,950sf,950.0,not allowed,not allowed
780,4,3.0,1801sf,1801.0,not allowed,not allowed
781,3,2.5,1803sf,1803.0,not allowed,not allowed
782,4,3.0,3632sf,3632.0,not allowed,not allowed
783,4,2.0,1348sf,1348.0,not allowed,not allowed
784,2,2.0,0,0.0,not allowed,not allowed
785,3,2.5,1310sf,1310.0,not allowed,not allowed
786,1,1.0,1523sf,1523.0,not allowed,not allowed
788,2,2.5,1503sf,1503.0,not allowed,not allowed
789,4,3.0,3109sf,3109.0,not allowed,not allowed
790,2,3.0,0,0.0,not allowed,not allowed
791,4,4.0,3186sf,3186.0,not allowed,not allowed
792,4,2.0,1744sf,1744.0,not allowed,not allowed
793,1,1.0,500sf,500.0,not allowed,not allowed
794,2,2.0,0,0.0,not allowed,not allowed
795,2,2.0,1050sf,1050.0,not allowed,not allowed
796,2,1.0,903sf,903.0,not allowed,not allowed
797,1,1.0,616sf,616.0,allowed,allowed
798,2,2.0,1080sf,1080.0,not allowed,not allowed
799,4,3.5,3585sf,3585.0,not allowed,not allowed
800,4,4.0,3417sf,3417.0,not allowed,not allowed
802,3,2.0,1161sf,1161.0,allowed,allowed
803,1,1.5,872sf,872.0,not allowed,not allowed
804,3,2.0,2200sf,2200.0,allowed,allowed
805,3,3.5,1814sf,1814.0,not allowed,not allowed
806,4,2.0,1440sf,1440.0,not allowed,not allowed
807,1,1.0,0,0.0,not allowed,not allowed
808,5,5.0,6036sf,6036.0,not allowed,not allowed
809,4,2.0,1975sf,1975.0,not allowed,not allowed
810,3,2.0,1008sf,1008.0,not allowed,not allowed
812,2,2.0,1648sf,1648.0,not allowed,not allowed
813,1,1.0,757sf,757.0,not allowed,not allowed
814,1,1.0,0,0.0,not allowed,not allowed
815,3,2.0,1847sf,1847.0,not allowed,not allowed
816,2,2.5,1580sf,1580.0,not allowed,not allowed
817,2,2.0,1307sf,1307.0,not allowed,not allowed
818,3,2.0,1403sf,1403.0,not allowed,not allowed
819,3,4.5,3368sf,3368.0,not allowed,not allowed
820,3,2.5,1654sf,1654.0,not allowed,not allowed
821,3,1.5,1539sf,1539.0,not allowed,not allowed
822,6,3.0,3975sf,3975.0,not allowed,not allowed
823,2,2.5,1808sf,1808.0,not allowed,not allowed
824,4,3.0,2644sf,2644.0,allowed,allowed
826,3,2.5,2719sf,2719.0,not allowed,not allowed
827,3,2.0,1714sf,1714.0,not allowed,not allowed
828,3,2.5,1806sf,1806.0,not allowed,not allowed
829,5,3.0,2392sf,2392.0,allowed,allowed
830,1,1.0,0,0.0,allowed,allowed
831,4,3.0,2435sf,2435.0,not allowed,not allowed
832,4,2.0,1575sf,1575.0,not allowed,not allowed
833,3,2.0,1373sf,1373.0,not allowed,not allowed
834,3,2.0,1352sf,1352.0,allowed,allowed
836,3,2.5,1937sf,1937.0,not allowed,not allowed
837,4,2.0,2480sf,2480.0,not allowed,not allowed
838,4,3.5,4657sf,4657.0,not allowed,not allowed
839,2,2.0,800sf,800.0,not allowed,not allowed
840,3,2.0,1011sf,1011.0,not allowed,not allowed
841,1,1.0,0,0.0,allowed,allowed
842,2,2.5,1366sf,1366.0,not allowed,not allowed
843,1,1.0,0,0.0,not allowed,not allowed
844,4,2.0,0,0.0,not allowed,not allowed
845,3,3.0,2897sf,2897.0,not allowed,not allowed
846,3,2.0,1377sf,1377.0,not allowed,not allowed
847,1,1.0,663sf,663.0,not allowed,not allowed
848,1,1.0,1156sf,1156.0,not allowed,not allowed
850,1,1.0,425sf,425.0,not allowed,not allowed
851,3,2.0,1635sf,1635.0,not allowed,not allowed
852,1,1.0,730sf,730.0,not allowed,not allowed
853,3,2.0,1544sf,1544.0,not allowed,not allowed
854,3,2.5,1838sf,1838.0,not allowed,not allowed
855,2,2.0,882sf,882.0,not allowed,not allowed
856,5,1.0,2304sf,2304.0,allowed,allowed
857,2,2.5,1604sf,1604.0,not allowed,not allowed
858,2,2.0,951sf,951.0,not allowed,not allowed
860,4,2.0,1930sf,1930.0,not allowed,not allowed
861,3,1.0,1492sf,1492.0,not allowed,not allowed
862,2,2.0,905sf,905.0,not allowed,not allowed
863,3,2.5,1958sf,1958.0,not allowed,not allowed
864,3,1.5,1106sf,1106.0,not allowed,not allowed
865,3,2.0,1225sf,1225.0,not allowed,not allowed
866,2,1.0,0,0.0,not allowed,not allowed
867,4,6.0,2500sf,2500.0,allowed,allowed
868,3,4.0,1sf,1.0,allowed,allowed
869,2,3.0,2497sf,2497.0,not allowed,not allowed
870,2,1.0,0,0.0,allowed,allowed
871,3,2.5,1663sf,1663.0,not allowed,not allowed
872,1,1.0,768sf,768.0,not allowed,not allowed
874,1,2.0,0,0.0,not allowed,not allowed
875,3,2.0,1633sf,1633.0,not allowed,not allowed
876,1,2.0,0,0.0,not allowed,not allowed
877,1,1.0,777sf,777.0,not allowed,not allowed
878,1,1.0,814sf,814.0,not allowed,not allowed
879,3,3.0,3000sf,3000.0,not allowed,not allowed
880,6,6.5,9142sf,9142.0,not allowed,not allowed
881,1,1.5,903sf,903.0,not allowed,not allowed
882,4,3.0,0,0.0,allowed,allowed
884,1,1.0,760sf,760.0,not allowed,not allowed
885,3,2.0,1853sf,1853.0,not allowed,not allowed
886,3,2.0,1588sf,1588.0,not allowed,not allowed
887,2,1.5,927sf,927.0,not allowed,not allowed
888,3,3.0,2100sf,2100.0,allowed,allowed
889,3,2.0,1628sf,1628.0,not allowed,not allowed
890,3,3.0,1410sf,1410.0,allowed,allowed
891,3,3.5,3716sf,3716.0,not allowed,not allowed
892,3,1.0,1192sf,1192.0,not allowed,not allowed
893,3,2.5,2538sf,2538.0,not allowed,not allowed
894,3,1.0,1234sf,1234.0,not allowed,not allowed
895,3,3.5,1937sf,1937.0,not allowed,not allowed
896,1,1.0,0,0.0,not allowed,not allowed
898,3,2.0,1671sf,1671.0,not allowed,not allowed
899,1,1.0,678sf,678.0,allowed,allowed
900,3,2.0,1328sf,1328.0,not allowed,not allowed
901,2,2.0,1166sf,1166.0,not allowed,not allowed
902,1,2.0,0,0.0,not allowed,not allowed
903,3,2.0,1551sf,1551.0,allowed,allowed
904,3,2.0,1453sf,1453.0,not allowed,not allowed
905,2,3.0,2754sf,2754.0,not allowed,not allowed
906,2,2.0,1206sf,1206.0,not allowed,not allowed
908,2,1.0,1182sf,1182.0,allowed,allowed
909,1,1.0,0,0.0,allowed,allowed
910,4,2.5,2047sf,2047.0,not allowed,not allowed
911,2,1.0,973sf,973.0,not allowed,not allowed
912,2,2.0,1200sf,1200.0,not allowed,not allowed
913,2,2.0,1838sf,1838.0,not allowed,not allowed
914,4,3.5,3519sf,3519.0,not allowed,not allowed
915,3,2.0,3254sf,3254.0,allowed,allowed
916,3,2.0,0,0.0,not allowed,not allowed
917,3,3.5,2400sf,2400.0,not allowed,not allowed
918,4,3.0,2606sf,2606.0,not allowed,not allowed
919,3,2.0,1389sf,1389.0,not allowed,not allowed
920,1,1.0,461sf,461.0,not allowed,not allowed
922,3,2.0,1048sf,1048.0,not allowed,not allowed
923,3,3.0,2037sf,2037.0,allowed,allowed
924,2,2.0,1406sf,1406.0,not allowed,not allowed
925,5,3.0,2974sf,2974.0,not allowed,not allowed
926,2,2.0,0,0.0,not allowed,not allowed
927,1,1.0,600sf,600.0,not allowed,not allowed
928,6,4.0,2440sf,2440.0,allowed,allowed
929,2,1.0,800sf,800.0,not allowed,allowed
930,4,2.0,1244sf,1244.0,allowed,allowed
932,1,1.0,0,0.0,allowed,allowed
933,2,2.0,860sf,860.0,not allowed,not allowed
934,3,2.5,1540sf,1540.0,not allowed,not allowed
935,3,2.0,1644sf,1644.0,allowed,allowed
936,1,1.0,500sf,500.0,allowed,allowed
937,2,1.0,1012sf,1012.0,not allowed,not allowed
938,5,4.5,3642sf,3642.0,not allowed,not allowed
939,2,2.0,1358sf,1358.0,not allowed,not allowed
940,3,2.0,1643sf,1643.0,not allowed,not allowed
941,1,1.0,704sf,704.0,not allowed,not allowed
942,2,2.5,1468sf,1468.0,not allowed,not allowed
943,4,2.5,2030sf,2030.0,not allowed,not allowed
944,3,1.0,1762sf,1762.0,not allowed,not allowed
946,1,1.0,1000sf,1000.0,not allowed,not allowed
947,2,1.0,736sf,736.0,not allowed,not allowed
948,3,2.0,2416sf,2416.0,not allowed,not allowed
949,3,2.0,1576sf,1576.0,not allowed,not allowed
950,2,1.5,1058sf,1058.0,not allowed,not allowed
951,3,2.0,1750sf,1750.0,not allowed,not allowed
952,1,1.0,0,0.0,not allowed,not allowed
953,1,1.0,0,0.0,not allowed,not allowed
954,2,1.0,0,0.0,not allowed,not allowed
956,1,1.0,0,0.0,allowed,not allowed
957,4,2.5,2575sf,2575.0,not allowed,not allowed
958,4,2.0,1275sf,1275.0,not allowed,not allowed
959,2,2.0,1112sf,1112.0,not allowed,not allowed
960,1,1.0,0,0.0,not allowed,not allowed
961,4,2.0,1280sf,1280.0,not allowed,not allowed
962,2,2.0,0,0.0,not allowed,not allowed
963,1,1.0,2sf,2.0,not allowed,not allowed
964,2,1.0,0,0.0,not allowed,not allowed
965,1,1.0,953sf,953.0,not allowed,not allowed
966,3,1.0,2256sf,2256.0,not allowed,not allowed
967,4,3.0,2400sf,2400.0,not allowed,not allowed
968,4,3.0,1859sf,1859.0,not allowed,not allowed
970,4,2.5,1502sf,1502.0,not allowed,not allowed
971,1,1.0,1250sf,1250.0,not allowed,not allowed
972,2,1.0,540sf,540.0,not allowed,not allowed
973,4,2.0,1806sf,1806.0,not allowed,not allowed
974,1,1.0,800sf,800.0,not allowed,not allowed
975,3,2.0,2500sf,2500.0,not allowed,not allowed
976,4,2.0,0,0.0,allowed,allowed
977,3,2.0,1100sf,1100.0,allowed,allowed
978,4,3.0,1925sf,1925.0,not allowed,not allowed
980,2,2.0,2032sf,2032.0,not allowed,not allowed
981,5,5.5,4000sf,4000.0,not allowed,not allowed
982,1,1.0,0,0.0,allowed,allowed
983,6,4.0,2500sf,2500.0,allowed,allowed
984,2,2.0,0,0.0,not allowed,not allowed
985,4,2.0,1550sf,1550.0,allowed,allowed
986,3,2.0,0,0.0,not allowed,not allowed
987,6,5.5,3600sf,3600.0,not allowed,not allowed
988,4,2.5,2850sf,2850.0,not allowed,not allowed
989,4,2.0,0,0.0,not allowed,not allowed
990,6,4.5,0,0.0,not allowed,not allowed
991,4,3.0,0,0.0,not allowed,not allowed
992,2,1.0,1024sf,1024.0,not allowed,not allowed
994,4,3.5,2594sf,2594.0,not allowed,not allowed
995,3,3.0,1704sf,1704.0,not allowed,not allowed
996,7,5.0,4115sf,4115.0,allowed,allowed
997,3,1.5,1280sf,1280.0,not allowed,not allowed
998,4,3.5,2225sf,2225.0,not allowed,not allowed
999,3,2.0,1228sf,1228.0,not allowed,not allowed
1000,3,2.0,2132sf,2132.0,not allowed,not allowed
1001,2,1.0,0,0.0,not allowed,not allowed
1002,3,2.0,1880sf,1880.0,not allowed,not allowed
1004,1,1.0,0,0.0,not allowed,not allowed
1005,2,1.0,0,0.0,not allowed,not allowed
1006,3,1.0,1700sf,1700.0,not allowed,not allowed
1007,4,4.5,0,0.0,not allowed,not allowed
1008,4,2.0,2019sf,2019.0,not allowed,not allowed
1009,3,2.0,1140sf,1140.0,not allowed,not allowed
1010,3,3.0,3392sf,3392.0,not allowed,not allowed
1011,6,4.0,2378sf,2378.0,not allowed,not allowed
1012,4,2.0,1304sf,1304.0,not allowed,not allowed
1013,6,5.5,5629sf,5629.0,not allowed,not allowed
1014,2,2.5,1426sf,1426.0,not allowed,not allowed
1015,3,2.0,0,0.0,not allowed,not allowed
1016,9,6.0,4016sf,4016.0,not allowed,not allowed
1018,3,1.0,0,0.0,allowed,allowed
1019,3,2.0,0,0.0,not allowed,not allowed
1020,3,2.0,1500sf,1500.0,not allowed,not allowed
1021,1,1.0,1500sf,1500.0,not allowed,not allowed
1022,3,1.5,1316sf,1316.0,not allowed,not allowed
1023,3,2.0,1444sf,1444.0,not allowed,not allowed
1024,2,1.0,0,0.0,allowed,allowed
1025,4,3.5,2672sf,2672.0,not allowed,not allowed
1026,3,2.0,0,0.0,not allowed,not allowed
1028,1,1.0,2600sf,2600.0,not allowed,not allowed
1029,3,2.0,1228sf,1228.0,not allowed,not allowed
1030,2,2.0,1212sf,1212.0,not allowed,not allowed
1031,1,1.0,2539sf,2539.0,not allowed,not allowed
1032,2,1.5,1130sf,1130.0,not allowed,not allowed
1033,3,2.5,1747sf,1747.0,not allowed,not allowed
1034,6,5.0,3336sf,3336.0,not allowed,not allowed
1035,4,4.0,2500sf,2500.0,not allowed,not allowed
1036,2,1.0,0,0.0,not allowed,not allowed
1037,3,3.0,2077sf,2077.0,not allowed,not allowed
1038,5,2.0,2500sf,2500.0,not allowed,not allowed
1039,2,2.0,0,0.0,not allowed,not allowed
1040,4,3.5,3032sf,3032.0,not allowed,not allowed
1042,1,1.0,0,0.0,not allowed,not allowed
1043,2,2.0,0,0.0,not allowed,not allowed
1044,1,1.0,0,0.0,not allowed,not allowed
1045,3,2.0,1008sf,1008.0,not allowed,not allowed
1046,4,3.5,3578sf,3578.0,not allowed,not allowed
1047,1,1.0,0,0.0,not allowed,not allowed
1048,2,1.0,0,0.0,not allowed,not allowed
1049,2,1.0,928sf,928.0,not allowed,not allowed
1050,3,1.0,0,0.0,allowed,allowed
1052,7,3.0,0,0.0,allowed,allowed
1053,1,1.0,900sf,900.0,allowed,allowed
1054,1,1.0,0,0.0,not allowed,not allowed
1055,3,2.5,2328sf,2328.0,not allowed,not allowed
1056,3,2.0,1800sf,1800.0,not allowed,not allowed
1057,2,2.0,0,0.0,not allowed,not allowed
1058,2,1.0,672sf,672.0,not allowed,not allowed
1059,2,1.0,606sf,606.0,not allowed,not allowed
1060,3,2.0,1478sf,1478.0,not allowed,not allowed
1061,3,1.0,1800sf,1800.0,not allowed,not allowed
1062,3,2.5,1365sf,1365.0,not allowed,not allowed
1063,4,2.0,1620sf,1620.0,not allowed,not allowed
1064,1,1.0,0,0.0,not allowed,not allowed
1066,6,5.5,4346sf,4346.0,not allowed,not allowed
1067,4,2.5,2232sf,2232.0,not allowed,not allowed
1068,5,4.5,5012sf,5012.0,not allowed,not allowed
1069,2,2.5,1548sf,1548.0,not allowed,not allowed
1070,2,2.0,1197sf,1197.0,not allowed,not allowed
1071,3,3.0,624sf,624.0,not allowed,not allowed
1072,1,1.0,0,0.0,not allowed,not allowed
1073,4,2.5,2531sf,2531.0,not allowed,not allowed
1074,3,2.5,1823sf,1823.0,not allowed,not allowed
1076,4,3.5,2612sf,2612.0,not allowed,not allowed
1077,1,1.0,840sf,840.0,not allowed,not allowed
1078,2,1.0,0,0.0,not allowed,not allowed
1079,2,2.0,1468sf,1468.0,not allowed,not allowed
1080,5,2.0,2000sf,2000.0,allowed,allowed
1081,1,1.0,736sf,736.0,not allowed,not allowed
1082,3,2.0,1600sf,1600.0,not allowed,not allowed
1083,2,1.0,700sf,700.0,not allowed,not allowed
1084,3,1.0,980sf,980.0,not allowed,not allowed
1085,5,2.5,2872sf,2872.0,not allowed,not allowed
1086,6,6.0,0,0.0,allowed,allowed
1087,2,3.0,1400sf,1400.0,not allowed,not allowed
1088,3,1.5,1476sf,1476.0,not allowed,not allowed
1090,5,3.0,2458sf,2458.0,not allowed,not allowed
1091,2,1.5,1130sf,1130.0,not allowed,not allowed
1092,4,4.0,2155sf,2155.0,not allowed,not allowed
1093,7,3.0,2971sf,2971.0,not allowed,not allowed
1094,2,2.5,1224sf,1224.0,not allowed,not allowed
1095,2,2.5,1665sf,1665.0,not allowed,not allowed
1096,3,2.5,0,0.0,not allowed,not allowed
