sno,City,Location,StateCode,CountryCode,Price,Price_INR,Deposite
324,Buffalo NY,"56 Trinity Place, Buffalo, NY 14201, USA",NY,US,$950,70775.0,0.0
325,Buffalo NY,"Buffalo, NY",NY,US,"$3,240",241380.0,0.0
326,Buffalo NY,"78 Kirkwood Drive, Buffalo, NY 14224, USA",NY,US,"$1,550",115475.0,0.0
327,Buffalo NY,"58 Trinity Place, Buffalo, NY 14201, USA",NY,US,$800,59600.0,0.0
328,Buffalo NY,310 Pratt St,NY,US,"$1,595",118827.5,118827.5
329,Buffalo NY,"Buffalo, NY",NY,US,"$2,580",192210.0,0.0
330,Buffalo NY,"Buffalo, NY",NY,US,"$8,550",636975.0,0.0
332,Buffalo NY,"Buffalo, NY, US",NY,US,"$1,674",124713.0,18699.5
333,Buffalo NY,"1168 Tonawanda Street, Buffalo, NY 14207, USA",NY,US,"$1,200",89400.0,0.0
334,Buffalo NY,"Buffalo, NY",NY,US,"$7,500",558750.0,0.0
335,Buffalo NY,"1017 Lafayette Avenue, Buffalo, NY 14209, USA",NY,US,"$2,300",171350.0,0.0
336,Buffalo NY,"46 Roanoke Parkway, Buffalo, NY 14210, USA",NY,US,"$1,100",81950.0,0.0
337,Buffalo NY,"15 Stratford Road, Buffalo, NY 14216, USA",NY,US,"$1,350",100575.0,0.0
338,Buffalo NY,"Buffalo, NY",NY,US,"$7,500",558750.0,0.0
339,Buffalo NY,"Buffalo, NY",NY,US,"$2,520",187740.0,0.0
340,Buffalo NY,"Buffalo, NY",NY,US,"$4,170",310665.0,0.0
341,Buffalo NY,407 Norwood Ave,NY,US,$625,46562.5,46562.5
342,Buffalo NY,"Buffalo, NY",NY,US,"$7,500",558750.0,0.0
343,Buffalo NY,"Buffalo, NY",NY,US,"$15,960",1189020.0,0.0
344,Buffalo NY,"Buffalo, NY",NY,US,"$1,710",127395.0,0.0
346,Buffalo NY,"Buffalo, NY",NY,US,"$4,050",301725.0,0.0
347,Buffalo NY,"Buffalo, NY",NY,US,"$6,000",447000.0,0.0
348,Buffalo NY,"357 Hudson Street, Unit Upper",NY,US,"$2,050",152725.0,152725.0
349,Buffalo NY,"90 Erb Street, Buffalo, NY 14215, USA",NY,US,$850,63325.0,0.0
350,Buffalo NY,"891 Richmond Avenue, Buffalo, NY 14222, USA",NY,US,"$1,875",139687.5,0.0
351,Buffalo NY,"Buffalo, NY",NY,US,"$3,750",279375.0,0.0
352,Buffalo NY,"63 Germain Street, Buffalo, NY 14207, USA",NY,US,"$1,295",96477.5,0.0
353,Buffalo NY,"Buffalo, NY",NY,US,"$3,930",292785.0,0.0
354,Buffalo NY,"612 Lafayette Avenue, Buffalo, NY 14222, USA",NY,US,"$2,150",160175.0,0.0
356,Buffalo NY,"89 Lisbon Avenue, Buffalo, NY 14214, USA",NY,US,"$2,000",149000.0,0.0
357,Buffalo NY,"Buffalo, NY",NY,US,"$4,950",368775.0,0.0
358,Buffalo NY,"346 Bird Avenue, Buffalo, NY 14213, USA",NY,US,"$3,250",242125.0,0.0
359,Buffalo NY,"Buffalo, NY",NY,US,"$5,220",388890.0,0.0
360,Buffalo NY,"Buffalo, NY",NY,US,"$2,910",216795.0,0.0
361,Buffalo NY,"104 Richmond Avenue, Buffalo, NY 14222, USA",NY,US,"$3,900",290550.0,0.0
362,Buffalo NY,"Buffalo, NY",NY,US,"$36,810",2742345.0,0.0
363,Buffalo NY,"Buffalo, NY",NY,US,"$6,300",469350.0,0.0
364,Buffalo NY,"918 Main Street, Buffalo, NY 14202, USA",NY,US,"$1,900",141550.0,0.0
365,Buffalo NY,"655 Lafayette Avenue, Buffalo, NY 14222, USA",NY,US,"$2,600",193700.0,0.0
366,Buffalo NY,"Buffalo, NY",NY,US,"$5,040",375480.0,0.0
367,Buffalo NY,"302 Plymouth Avenue, Buffalo, NY 14213, USA",NY,US,"$1,600",119200.0,0.0
368,Buffalo NY,"370 Bryant Street, Buffalo, NY 14222, USA",NY,US,"$1,250",93125.0,0.0
370,Buffalo NY,"4 Wadsworth Street, Buffalo, NY 14201, USA",NY,US,"$1,700",126650.0,0.0
371,Buffalo NY,"20 Medford Place, Unit Lower",NY,US,"$1,400",104300.0,0.0
372,Buffalo NY,"383 Victoria Boulevard, Buffalo, NY 14217, USA",NY,US,"$1,400",104300.0,0.0
373,Buffalo NY,"Buffalo, NY",NY,US,"$5,940",442530.0,0.0
374,Buffalo NY,"Buffalo, NY",NY,US,"$4,260",317370.0,0.0
375,Buffalo NY,"6 Stratford Rd, Unit Lower",NY,US,"$1,695",126277.5,126277.5
376,Buffalo NY,"406 Lakefront Boulevard, Buffalo, NY 14202, USA",NY,US,"$3,300",245850.0,0.0
377,Buffalo NY,"Buffalo, NY",NY,US,"$3,000",223500.0,0.0
378,Buffalo NY,"18 Harbour Pointe Common, Buffalo, NY 14202, USA",NY,US,"$4,000",298000.0,0.0
380,Buffalo NY,"Town of Tonawanda, NY, 14217",NY,US,"$11,070",824715.0,0.0
381,Buffalo NY,"63 Kingston Place, Buffalo, NY 14210, USA",NY,US,"$1,100",81950.0,0.0
382,Buffalo NY,"Buffalo, NY",NY,US,"$3,390",252555.0,0.0
383,Buffalo NY,"Buffalo, NY",NY,US,"$6,870",511815.0,0.0
384,Buffalo NY,614 Fulton St.,NY,US,"$3,780",281610.0,0.0
385,Buffalo NY,79 Meech Street,NY,US,$600,44700.0,44700.0
386,Buffalo NY,"116 Springville Avenue, Grover Cleveland Terrace, Buffalo, NY 14226, USA",NY,US,"$1,800",134100.0,0.0
387,Buffalo NY,"Buffalo, NY",NY,US,"$11,190",833655.0,0.0
388,Buffalo NY,"Buffalo, NY",NY,US,"$4,320",321840.0,0.0
389,Buffalo NY,156 Englewood Ave,NY,US,"$1,800",134100.0,134100.0
390,Buffalo NY,"Buffalo, NY",NY,US,"$3,750",279375.0,0.0
391,Buffalo NY,158 Chadduck Avenue,NY,US,"$1,500",111750.0,111750.0
392,Buffalo NY,"Buffalo, NY",NY,US,"$8,250",614625.0,0.0
394,Buffalo NY,13 Winter St,NY,US,"$2,500",186250.0,186250.0
395,Buffalo NY,"46 Atlantic Avenue, Buffalo, NY 14222, USA",NY,US,"$1,900",141550.0,0.0
396,Buffalo NY,"Buffalo, NY",NY,US,"$3,060",227970.0,0.0
397,Buffalo NY,"Buffalo, NY",NY,US,"$3,450",257025.0,0.0
398,Buffalo NY,"The Delaware Tower Parking Garage, Highland Avenue, Buffalo, NY 14222, USA",NY,US,"$1,600",119200.0,0.0
399,Buffalo NY,"445 Ashland Avenue, Buffalo, NY 14222, USA",NY,US,"$2,000",149000.0,0.0
400,Buffalo NY,"Buffalo, NY",NY,US,"$5,400",402300.0,0.0
401,Buffalo NY,"Buffalo, NY",NY,US,"$8,790",654855.0,0.0
402,Buffalo NY,"Buffalo, NY",NY,US,"$6,570",489465.0,0.0
404,Buffalo NY,"Buffalo, NY",NY,US,"$2,730",203385.0,0.0
405,Buffalo NY,"1119 Sycamore Street, Buffalo, NY 14212, USA",NY,US,"$2,500",186250.0,0.0
406,Buffalo NY,"42 Alden Avenue, Buffalo, NY 14216, USA",NY,US,"$2,100",156450.0,0.0
407,Buffalo NY,"Buffalo, NY",NY,US,"$2,580",192210.0,0.0
408,Buffalo NY,"618 Minnesota Avenue, Buffalo, NY 14215, USA",NY,US,"$1,150",85675.0,0.0
409,Buffalo NY,"Buffalo, NY",NY,US,"$5,970",444765.0,0.0
410,Buffalo NY,"Buffalo, NY",NY,US,"$14,220",1059390.0,0.0
411,Buffalo NY,"Buffalo, NY",NY,US,"$3,090",230205.0,0.0
412,Buffalo NY,"Buffalo, NY",NY,US,"$3,960",295020.0,0.0
413,Buffalo NY,"Buffalo, NY",NY,US,"$4,620",344190.0,0.0
414,Buffalo NY,"Buffalo, NY",NY,US,"$7,470",556515.0,0.0
415,Buffalo NY,"452 Franklin Street, Buffalo, NY 14202, USA",NY,US,"$1,200",89400.0,0.0
416,Buffalo NY,"Buffalo, NY",NY,US,"$2,460",183270.0,0.0
418,Buffalo NY,45 South Street,NY,US,"$2,500",186250.0,186250.0
419,Buffalo NY,"102 Mulberry Street, Buffalo, NY 14204, USA",NY,US,"$1,200",89400.0,0.0
420,Buffalo NY,"44 North Pearl Street, Buffalo, NY 14202, USA",NY,US,$760,56620.0,0.0
421,Buffalo NY,"Buffalo, NY",NY,US,"$12,420",925290.0,0.0
422,Buffalo NY,"Buffalo, NY",NY,US,"$10,500",782250.0,0.0
423,Buffalo NY,"224 Hartwell Road, Buffalo, NY 14216, USA",NY,US,"$1,500",111750.0,0.0
424,Buffalo NY,"Buffalo, NY",NY,US,"$4,500",335250.0,0.0
425,Buffalo NY,"Buffalo, NY",NY,US,"$7,620",567690.0,0.0
426,Buffalo NY,"Buffalo, NY",NY,US,"$21,600",1609200.0,0.0
428,Buffalo NY,"Buffalo, NY",NY,US,"$3,600",268200.0,0.0
429,Buffalo NY,"1044 Elmwood Avenue, Buffalo, NY 14222, USA",NY,US,"$1,500",111750.0,0.0
430,Buffalo NY,"Buffalo, NY",NY,US,"$3,270",243615.0,0.0
431,Buffalo NY,"Buffalo, NY",NY,US,"$8,250",614625.0,0.0
432,Buffalo NY,"Buffalo, NY",NY,US,"$9,510",708495.0,0.0
433,Buffalo NY,"481 Franklin Street, Buffalo, NY 14202, USA",NY,US,"$1,250",93125.0,0.0
434,Buffalo NY,"Buffalo, NY",NY,US,"$4,200",312900.0,0.0
435,Buffalo NY,"Buffalo, NY",NY,US,"$10,500",782250.0,0.0
436,Buffalo NY,"78 Mariemont Ave, Unit Lower",NY,US,"$1,350",100575.0,100575.0
437,Buffalo NY,"Buffalo, NY",NY,US,"$1,740",129630.0,0.0
438,Buffalo NY,"Buffalo, NY",NY,US,"$5,250",391125.0,0.0
439,Buffalo NY,"91 Grant Street, Buffalo, NY 14213, USA",NY,US,"$1,100",81950.0,0.0
440,Buffalo NY,"Buffalo, NY",NY,US,"$3,150",234675.0,0.0
442,Buffalo NY,"346 Walnut Street, Buffalo, NY 14204, USA",NY,US,"$1,250",93125.0,0.0
443,Buffalo NY,"Buffalo, NY",NY,US,"$5,430",404535.0,0.0
444,Buffalo NY,"Buffalo, NY",NY,US,"$5,850",435825.0,0.0
445,Buffalo NY,"Buffalo, NY",NY,US,"$8,100",603450.0,0.0
446,Buffalo NY,"Buffalo, NY",NY,US,"$1,620",120690.0,0.0
447,Buffalo NY,"Buffalo, NY",NY,US,"$2,550",189975.0,0.0
448,Buffalo NY,"79 Commonwealth Avenue, Buffalo, NY 14216, USA",NY,US,"$1,600",119200.0,0.0
449,Buffalo NY,"Buffalo, NY",NY,US,"$3,000",223500.0,0.0
450,Buffalo NY,"89 Lisbon Avenue, Buffalo, NY 14214, USA",NY,US,"$2,200",163900.0,0.0
452,Buffalo NY,"Buffalo, NY",NY,US,"$6,330",471585.0,0.0
453,Buffalo NY,"231 Niagara Street, Buffalo, NY 14201, USA",NY,US,"$1,650",122925.0,0.0
454,Buffalo NY,"96 Academy Road, Buffalo, NY 14211, USA",NY,US,"$1,350",100575.0,0.0
455,Buffalo NY,"Buffalo, NY",NY,US,"$11,550",860475.0,0.0
456,Buffalo NY,"166 York Street, Buffalo, NY 14213, USA",NY,US,"$1,650",122925.0,0.0
457,Buffalo NY,"Buffalo, NY",NY,US,"$2,430",181035.0,0.0
458,Buffalo NY,"Buffalo, NY",NY,US,"$2,880",214560.0,0.0
459,Buffalo NY,"1526 Main Street, Buffalo, NY 14209, USA",NY,US,"$1,505",112122.5,0.0
460,Buffalo NY,"Buffalo, NY",NY,US,"$7,890",587805.0,0.0
461,Buffalo NY,"Buffalo, NY",NY,US,"$4,500",335250.0,0.0
462,Buffalo NY,"Buffalo, NY",NY,US,"$2,970",221265.0,0.0
463,Buffalo NY,"215 West Utica Street, Buffalo, NY 14222, USA",NY,US,$850,63325.0,0.0
464,Buffalo NY,"Buffalo, NY",NY,US,"$8,490",632505.0,0.0
466,Buffalo NY,"369 Reiman Street, Village of Sloan, Buffalo, NY 14212, USA",NY,US,$985,73382.5,0.0
467,Buffalo NY,"Fort Erie, ON L2A 3R3, Canada",NY,US,"$1,647",122701.5,0.0
468,Buffalo NY,"Buffalo, NY",NY,US,"$6,930",516285.0,0.0
469,Buffalo NY,"318 Sobieski Street, Buffalo, NY 14211, USA",NY,US,"$1,400",104300.0,0.0
470,Buffalo NY,"Buffalo, NY",NY,US,"$5,250",391125.0,0.0
471,Buffalo NY,"56 Plymouth Avenue, Buffalo, NY 14201, USA",NY,US,"$2,700",201150.0,0.0
472,Buffalo NY,"44 North Pearl Street, Buffalo, NY 14202, USA",NY,US,$825,61462.5,0.0
473,Buffalo NY,2371 Niagara st,NY,US,"$1,500",111750.0,111750.0
474,Buffalo NY,"561 Ontario Street, Buffalo, NY 14207, USA",NY,US,"$1,000",74500.0,0.0
476,Buffalo NY,"Buffalo, NY",NY,US,"$4,470",333015.0,0.0
477,Buffalo NY,"1261 Ridge Road, Buffalo, NY 14218, USA",NY,US,"$1,300",96850.0,0.0
478,Buffalo NY,"Buffalo, NY",NY,US,"$3,150",234675.0,0.0
479,Buffalo NY,"524 Richmond Avenue, Buffalo, NY 14222, USA",NY,US,"$1,500",111750.0,0.0
480,Buffalo NY,"Buffalo, NY",NY,US,"$5,700",424650.0,0.0
481,Buffalo NY,"945 West Ferry Street, Buffalo, NY 14209, USA",NY,US,"$1,695",126277.5,0.0
482,Buffalo NY,"Buffalo, NY",NY,US,"$5,070",377715.0,0.0
483,Buffalo NY,"28 Fairfield Avenue, Buffalo, NY 14214, USA",NY,US,"$1,400",104300.0,0.0
484,Buffalo NY,"82 Hazelwood Avenue, Buffalo, NY 14215, USA",NY,US,"$1,000",74500.0,0.0
485,Buffalo NY,"4 Wadsworth Street, Buffalo, NY 14201, USA",NY,US,"$1,000",74500.0,0.0
486,Buffalo NY,"Buffalo, NY",NY,US,"$6,150",458175.0,0.0
487,Buffalo NY,"152 Oxford Avenue, Buffalo, NY 14209, USA",NY,US,"$2,200",163900.0,0.0
488,Buffalo NY,45 Merrimac St,NY,US,"$2,850",212325.0,149000.0
490,Buffalo NY,"237 Tacoma Avenue, Buffalo, NY 14216, USA",NY,US,"$1,900",141550.0,0.0
491,Buffalo NY,"Buffalo, NY",NY,US,"$6,870",511815.0,0.0
492,Buffalo NY,"Buffalo, NY",NY,US,"$3,750",279375.0,0.0
493,Buffalo NY,"Buffalo, NY",NY,US,"$3,150",234675.0,0.0
494,Buffalo NY,"Buffalo, NY",NY,US,"$2,370",176565.0,0.0
495,Buffalo NY,"Buffalo, NY",NY,US,"$3,000",223500.0,0.0
496,Buffalo NY,"Buffalo, NY",NY,US,"$3,750",279375.0,0.0
497,Buffalo NY,"617 Niagara Street, Buffalo, NY 14201, USA",NY,US,"$2,100",156450.0,0.0
498,Buffalo NY,"77 North Johnson Park, Buffalo, NY 14201, USA",NY,US,$800,59600.0,0.0
500,Buffalo NY,"Buffalo, NY",NY,US,"$6,000",447000.0,0.0
501,Buffalo NY,342 Davidson Avenue,NY,US,"$1,200",89400.0,89400.0
502,Buffalo NY,"1560 Elmwood Avenue, Buffalo, NY 14207, USA",NY,US,"$1,695",126277.5,0.0
503,Buffalo NY,"Buffalo, NY",NY,US,"$3,000",223500.0,0.0
504,Buffalo NY,"Buffalo, NY",NY,US,"$5,250",391125.0,0.0
505,Buffalo NY,"200 Abbott Road, Buffalo, NY 14220, USA",NY,US,"$1,300",96850.0,0.0
506,Buffalo NY,"Buffalo, NY",NY,US,"$7,410",552045.0,0.0
507,Buffalo NY,205 Easton Avenue,NY,US,"$2,490",185505.0,111750.0
508,Buffalo NY,"41 Mariner Street, Buffalo, NY 14201, USA",NY,US,"$1,200",89400.0,0.0
509,Buffalo NY,306 Pennsylvania Street,NY,US,"$2,950",219775.0,2200730.0
510,Buffalo NY,"Canisius College, West Delavan Avenue, Buffalo, NY 14213, USA",NY,US,"$1,650",122925.0,0.0
511,Buffalo NY,"Buffalo, NY",NY,US,"$3,420",254790.0,0.0
512,Buffalo NY,"Buffalo, NY",NY,US,"$9,510",708495.0,0.0
514,Buffalo NY,56 Cottage St,NY,US,"$2,350",175075.0,175075.0
515,Buffalo NY,"15 Allen Street, Buffalo, NY 14202, USA",NY,US,"$1,500",111750.0,0.0
516,Buffalo NY,"Buffalo, NY",NY,US,"$2,850",212325.0,0.0
517,Buffalo NY,"Buffalo, NY",NY,US,"$5,970",444765.0,0.0
518,Buffalo NY,"Buffalo, NY",NY,US,"$8,250",614625.0,0.0
519,Buffalo NY,"68 Sunset Street, Buffalo, NY 14207, USA",NY,US,"$1,300",96850.0,0.0
520,Buffalo NY,"Buffalo, NY",NY,US,"$7,440",554280.0,0.0
521,Buffalo NY,16 Gold St,NY,US,"$1,600",119200.0,149000.0
522,Buffalo NY,3470 Main St,NY,US,$625,46562.5,46562.5
524,Buffalo NY,"Buffalo, NY",NY,US,"$7,500",558750.0,0.0
525,Buffalo NY,"Buffalo, NY",NY,US,"$4,290",319605.0,0.0
526,Buffalo NY,"Buffalo, NY",NY,US,"$7,650",569925.0,0.0
527,Buffalo NY,"Buffalo, NY",NY,US,"$2,340",174330.0,0.0
528,Buffalo NY,35 camp street,NY,US,"$2,700",201150.0,502875.0
529,Buffalo NY,"Buffalo, NY",NY,US,"$4,920",366540.0,0.0
530,Buffalo NY,"Buffalo, NY",NY,US,"$4,470",333015.0,0.0
531,Buffalo NY,"Buffalo, NY",NY,US,"$2,250",167625.0,0.0
532,Buffalo NY,"Buffalo, NY",NY,US,"$2,550",189975.0,0.0
533,Buffalo NY,"Buffalo, NY",NY,US,"$8,280",616860.0,0.0
534,Buffalo NY,341 Wabash Ave,NY,US,"$5,100",379950.0,0.0
535,Buffalo NY,219 Wyoming Ave.,NY,US,"$1,250",93125.0,93125.0
536,Buffalo NY,"Buffalo, NY",NY,US,"$6,330",471585.0,0.0
538,Buffalo NY,306 Pennsylvania Street,NY,US,"$2,950",219775.0,219775.0
539,Buffalo NY,"Buffalo, NY",NY,US,"$3,780",281610.0,0.0
540,Buffalo NY,"Buffalo, NY",NY,US,"$6,000",447000.0,0.0
541,Buffalo NY,"Buffalo, NY",NY,US,"$4,530",337485.0,0.0
542,Buffalo NY,"Buffalo, NY",NY,US,"$2,370",176565.0,0.0
543,Buffalo NY,"73 Potomac Avenue, Buffalo, NY 14213, USA",NY,US,"$1,250",93125.0,0.0
544,Buffalo NY,"Lakeview, Fort Erie, ON L2A 5K8, Canada",NY,US,"$9,650",718925.0,0.0
545,Buffalo NY,9 Lakeview Ave,NY,US,"$1,650",122925.0,122925.0
546,Buffalo NY,25 Homer Ave,NY,US,"$1,599",119125.5,119125.5
548,Buffalo NY,"Buffalo, NY",NY,US,"$4,020",299490.0,0.0
549,Buffalo NY,"Buffalo, NY",NY,US,"$2,970",221265.0,0.0
550,Buffalo NY,"Buffalo, NY",NY,US,"$6,480",482760.0,0.0
551,Buffalo NY,"Forest, Fort Erie, ON L2A 2J2, Canada",NY,US,"$11,335",844457.5,0.0
552,Buffalo NY,"Buffalo, NY",NY,US,"$2,970",221265.0,0.0
553,Buffalo NY,"Buffalo, NY",NY,US,"$2,550",189975.0,0.0
554,Buffalo NY,"Buffalo, NY",NY,US,"$5,400",402300.0,0.0
555,Buffalo NY,"Buffalo, NY",NY,US,"$3,690",274905.0,0.0
556,Buffalo NY,"Buffalo, NY",NY,US,"$4,800",357600.0,0.0
557,Buffalo NY,"Buffalo, NY",NY,US,"$3,000",223500.0,0.0
558,Buffalo NY,"Buffalo, NY",NY,US,"$4,350",324075.0,0.0
559,Buffalo NY,"Buffalo, NY",NY,US,"$2,190",163155.0,0.0
560,Buffalo NY,"Buffalo, NY",NY,US,"$6,600",491700.0,0.0
562,Buffalo NY,"Buffalo, NY",NY,US,"$6,480",482760.0,0.0
563,Buffalo NY,"Buffalo, NY",NY,US,"$14,280",1063860.0,0.0
564,Buffalo NY,"Buffalo, NY",NY,US,"$11,670",869415.0,0.0
565,Buffalo NY,"Buffalo, NY",NY,US,"$6,660",496170.0,0.0
566,Buffalo NY,"Buffalo, NY",NY,US,"$3,150",234675.0,0.0
567,Buffalo NY,"Buffalo, NY",NY,US,"$11,790",878355.0,0.0
568,Buffalo NY,"Buffalo, NY",NY,US,"$3,600",268200.0,0.0
569,Buffalo NY,"Buffalo, NY",NY,US,"$4,770",355365.0,0.0
570,Buffalo NY,"Buffalo, NY",NY,US,"$3,090",230205.0,0.0
572,Buffalo NY,"Buffalo, NY",NY,US,"$2,370",176565.0,0.0
573,Buffalo NY,"383 Guilford Street, Buffalo, NY 14211, USA",NY,US,$975,72637.5,0.0
574,Buffalo NY,"Buffalo, NY",NY,US,"$4,860",362070.0,0.0
575,Buffalo NY,"Buffalo, NY",NY,US,"$3,180",236910.0,0.0
576,Buffalo NY,"Buffalo, NY",NY,US,"$3,960",295020.0,0.0
577,Buffalo NY,"Buffalo, NY",NY,US,"$3,960",295020.0,0.0
578,Buffalo NY,"Buffalo, NY",NY,US,"$1,800",134100.0,0.0
579,Buffalo NY,"Buffalo, NY",NY,US,"$2,790",207855.0,0.0
580,Buffalo NY,23 Roosevelt Avenue,NY,US,"$1,350",100575.0,100575.0
581,Buffalo NY,"Buffalo, NY",NY,US,"$3,120",232440.0,0.0
582,Buffalo NY,"Buffalo, NY",NY,US,"$4,830",359835.0,0.0
583,Buffalo NY,"Buffalo, NY",NY,US,"$2,400",178800.0,0.0
584,Buffalo NY,418 Wilson Street,NY,US,$825,61462.5,61462.5
586,Buffalo NY,"Buffalo, NY",NY,US,"$3,930",292785.0,0.0
587,Buffalo NY,"Buffalo, NY",NY,US,"$2,670",198915.0,0.0
588,Buffalo NY,"Buffalo, NY",NY,US,"$10,530",784485.0,0.0
589,Buffalo NY,"Buffalo, NY",NY,US,"$6,930",516285.0,0.0
590,Buffalo NY,"Buffalo, NY",NY,US,"$5,970",444765.0,0.0
591,Buffalo NY,"Buffalo, NY",NY,US,"$3,840",286080.0,0.0
592,Buffalo NY,"Buffalo, NY",NY,US,"$4,500",335250.0,0.0
593,Buffalo NY,"Buffalo, NY",NY,US,"$3,420",254790.0,0.0
594,Buffalo NY,"Buffalo, NY",NY,US,"$3,420",254790.0,0.0
596,Buffalo NY,"Buffalo, NY",NY,US,"$2,610",194445.0,0.0
597,Buffalo NY,2 Niagara Falls Blvd,NY,US,$795,59227.5,59227.5
598,Buffalo NY,"Forest, Fort Erie, ON L2A 6T8, Canada",NY,US,"$25,426",1894237.0,0.0
599,Buffalo NY,"481 Franklin Street, Buffalo, NY 14202, USA",NY,US,"$1,200",89400.0,0.0
600,Buffalo NY,"Buffalo, NY",NY,US,"$6,750",502875.0,0.0
601,Buffalo NY,"Buffalo, NY",NY,US,"$3,570",265965.0,0.0
602,Buffalo NY,621 e north st,NY,US,$895,66677.5,66677.5
603,Buffalo NY,"Buffalo, NY",NY,US,"$7,500",558750.0,0.0
604,Buffalo NY,"Buffalo, NY",NY,US,"$2,550",189975.0,0.0
605,Buffalo NY,"Buffalo, NY",NY,US,"$6,060",451470.0,0.0
606,Buffalo NY,"Buffalo, NY",NY,US,"$10,170",757665.0,0.0
607,Buffalo NY,"Buffalo, NY",NY,US,"$4,140",308430.0,0.0
608,Buffalo NY,"Buffalo, NY",NY,US,"$5,130",382185.0,0.0
610,Buffalo NY,"Buffalo, NY",NY,US,"$5,250",391125.0,0.0
611,Buffalo NY,"Buffalo, NY",NY,US,"$3,780",281610.0,0.0
612,Buffalo NY,154 Englewood Ave,NY,US,"$2,200",163900.0,163900.0
613,Buffalo NY,"Buffalo, NY",NY,US,"$5,310",395595.0,0.0
614,Buffalo NY,"Buffalo, NY",NY,US,"$3,390",252555.0,0.0
615,Buffalo NY,"Buffalo, NY",NY,US,"$2,970",221265.0,0.0
616,Buffalo NY,"Buffalo, NY",NY,US,"$8,940",666030.0,0.0
617,Buffalo NY,"Buffalo, NY",NY,US,"$4,350",324075.0,0.0
618,Buffalo NY,"Buffalo, NY",NY,US,"$2,700",201150.0,0.0
620,Buffalo NY,"Buffalo, NY",NY,US,"$3,000",223500.0,0.0
621,Buffalo NY,"Buffalo, NY",NY,US,"$21,300",1586850.0,0.0
622,Buffalo NY,"Buffalo, NY",NY,US,"$7,920",590040.0,0.0
623,Buffalo NY,"Buffalo, NY",NY,US,"$1,860",138570.0,0.0
624,Buffalo NY,"Buffalo, NY",NY,US,"$9,450",704025.0,0.0
625,Dallas,12005 Cromwell Drive,TX,US,"$8,750",651875.0,0.0
626,Dallas,"5055 Airport Parkway, Addison, TX 75001, USA",TX,US,"$2,395",178427.5,0.0
627,Dallas,"7152 Belteau Lane, Dallas, TX 75223, USA",TX,US,"$2,200",163900.0,0.0
628,Dallas,"10819 Phantom Hill Road, Dallas, TX 75217, USA",TX,US,"$2,100",156450.0,0.0
629,Dallas,"888 Bitternut Drive, Coppell, TX 75019, USA",TX,US,"$2,500",186250.0,0.0
630,Dallas,2658 Via Del Mar,TX,US,"$2,150",160175.0,160175.0
631,Dallas,"2019 Allen Street, Unit 2013",TX,US,"$1,575",117337.5,37250.0
632,Dallas,"3926 North Hall Street, Dallas, TX 75219, USA",TX,US,"$4,600",342700.0,0.0
634,Dallas,5722 Vanderbilt Ave,TX,US,"$7,250",540125.0,0.0
635,Dallas,"7770 Meadow Road, Dallas, TX 75230, USA",TX,US,$995,74127.5,0.0
636,Dallas,"704 Cedar Hill Avenue, Dallas, TX 75208, USA",TX,US,"$2,300",171350.0,0.0
639,Dallas,"809 Cliffdale Avenue, Dallas, TX 75211, USA",TX,US,"$2,600",193700.0,0.0
640,Dallas,"North Waterview Drive, Richardson, TX 75080, USA",TX,US,"$2,595",193327.5,0.0
641,Dallas,"4425 Gilbert Avenue, Dallas, TX 75219, USA",TX,US,"$3,400",253300.0,0.0
642,Dallas,"515 Bondstone Drive, Dallas, TX 75218, USA",TX,US,"$2,650",197425.0,0.0
644,Dallas,"unnamed road, Rowlett, TX 75088, USA",TX,US,"$3,100",230950.0,0.0
645,Dallas,"3118 Falkland Road, Carrollton, TX 75007, USA",TX,US,"$2,250",167625.0,0.0
646,Dallas,2112 Boll Street,TX,US,"$1,195",89027.5,0.0
647,Dallas,"Dallas, TX",TX,US,"$2,100",156450.0,0.0
648,Dallas,"5847 Wofford Drive, Dallas, TX 75227, USA",TX,US,"$1,850",137825.0,0.0
649,Dallas,4710 Scenic Dr,TX,US,"$13,500",1005750.0,111750.0
650,Dallas,"10935 Ridgemeadow Drive, Dallas, TX 75218, USA",TX,US,"$3,700",275650.0,0.0
651,Dallas,"3519 Harvard Avenue, Highland Park, TX 75205, USA",TX,US,"$15,000",1117500.0,0.0
652,Dallas,"6054 Eminence Lane, Dallas, TX 75206, USA",TX,US,"$2,150",160175.0,0.0
653,Dallas,"4001 McEwen Road, Farmers Branch, TX 75244, USA",TX,US,"$2,400",178800.0,0.0
654,Dallas,"2017 Cap Rock Circle, Richardson, TX 75080, USA",TX,US,"$2,450",182525.0,0.0
655,Dallas,"3233 Colgate Avenue, University Park, TX 75225, USA",TX,US,"$5,000",372500.0,0.0
656,Dallas,"2218 Sutter Street, Dallas, TX 75216, USA",TX,US,"$2,400",178800.0,0.0
658,Dallas,"7898 Tidewater Drive, Rowlett, TX 75088, USA",TX,US,"$3,500",260750.0,0.0
659,Dallas,"15150 Preston Road, Dallas, TX 75254, USA",TX,US,"$1,650",122925.0,0.0
660,Dallas,"7367 Meadowwood Drive, Rowlett, TX 75089, USA",TX,US,"$3,100",230950.0,0.0
661,Dallas,"Garland, TX",TX,US,"$8,430",628035.0,0.0
662,Dallas,3752 Ridgeoak Way,TX,US,"$8,750",651875.0,111750.0
663,Dallas,"Irving, TX",TX,US,"$2,370",176565.0,0.0
